text,branch,semester,subject,subject_code,month,year,html_url,pdf_url
BTECH-CIVIL-7-SEM-ELEMENTS-OF-EARTHQUAKE-ENGINEERING-2526-DEC-2013,CIVIL,7,ELEMENTS OF EARTHQUAKE ENGINEERING,2526,DEC,2013,https://www.mdustudy.com/papers/btech-civil-7-sem-elements-of-earthquake-engineering-2526-dec-2013.html,https://www.mdustudy.com/papers/btech-civil-7-sem-elements-of-earthquake-engineering-2526-dec-2013.pdf
BTECH-1-SEM-ELEMENTS-OF-MECHANICAL-ENGINEERING-1988-DEC-2013,COMMON/N/A,1,ELEMENTS OF MECHANICAL ENGINEERING,1988,DEC,2013,https://www.mdustudy.com/papers/btech-1-sem-elements-of-mechanical-engineering-1988-dec-2013.html,https://www.mdustudy.com/papers/btech-1-sem-elements-of-mechanical-engineering-1988-dec-2013.pdf
BTECH-CSE-6-SEM-EMBEDDED-SYSTEM-DESIGN-MAY-2013,CSE,6,EMBEDDED SYSTEM DESIGN,N/A,MAY,2013,https://www.mdustudy.com/papers/btech-cse-6-sem-embedded-system-design-may-2013.html,https://www.mdustudy.com/papers/btech-cse-6-sem-embedded-system-design-may-2013.pdf
BTECH-CIVIL-7-SEM-ENERGY-PLANNING-AND-MANAGEMENT-24517-DEC-2013,CIVIL,7,ENERGY PLANNING AND MANAGEMENT,24517,DEC,2013,https://www.mdustudy.com/papers/btech-civil-7-sem-energy-planning-and-management-24517-dec-2013.html,https://www.mdustudy.com/papers/btech-civil-7-sem-energy-planning-and-management-24517-dec-2013.pdf
BTECH-1-SEM-ENGINEERING-CHEMISTRY-1985-DEC-2013,COMMON/N/A,1,ENGINEERING CHEMISTRY,1985,DEC,2013,https://www.mdustudy.com/papers/btech-1-sem-engineering-chemistry-1985-dec-2013.html,https://www.mdustudy.com/papers/btech-1-sem-engineering-chemistry-1985-dec-2013.pdf
BTECH-1-SEM-ENGINEERING-CHEMISTRY-24005-DEC-2013,COMMON/N/A,1,ENGINEERING CHEMISTRY,24005,DEC,2013,https://www.mdustudy.com/papers/btech-1-sem-engineering-chemistry-24005-dec-2013.html,https://www.mdustudy.com/papers/btech-1-sem-engineering-chemistry-24005-dec-2013.pdf
BTECH-EE-4-SEM-ENGINEERING-ECONOMICS-24021-MAY-2013,EE,4,ENGINEERING ECONOMICS,24021,MAY,2013,https://www.mdustudy.com/papers/btech-ee-4-sem-engineering-economics-24021-may-2013.html,https://www.mdustudy.com/papers/btech-ee-4-sem-engineering-economics-24021-may-2013.pdf
BTECH-CIVIL-6-SEM-ENGINEERING-GEOLOGY-MAY-2013,CIVIL,6,ENGINEERING GEOLOGY,N/A,MAY,2013,https://www.mdustudy.com/papers/btech-civil-6-sem-engineering-geology-may-2013.html,https://www.mdustudy.com/papers/btech-civil-6-sem-engineering-geology-may-2013.pdf
BTECH-ME-3-SEM-ENGINEERING-MECHANICS-24048-DEC-2013,ME,3,ENGINEERING MECHANICS,24048,DEC,2013,https://www.mdustudy.com/papers/btech-me-3-sem-engineering-mechanics-24048-dec-2013.html,https://www.mdustudy.com/papers/btech-me-3-sem-engineering-mechanics-24048-dec-2013.pdf
BTECH-CIVIL-7-SEM-ENVIORNMENTAL-POLLUTION-AND-CONTROL-24518-DEC-2013,CIVIL,7,ENVIORNMENTAL POLLUTION AND CONTROL,24518,DEC,2013,https://www.mdustudy.com/papers/btech-civil-7-sem-enviornmental-pollution-and-control-24518-dec-2013.html,https://www.mdustudy.com/papers/btech-civil-7-sem-enviornmental-pollution-and-control-24518-dec-2013.pdf
BTECH-1-SEM-ESSETENTIALS-OF-COMMUNICATION-24001-DEC-2013,COMMON/N/A,1,ESSETENTIALS OF COMMUNICATION,24001,DEC,2013,https://www.mdustudy.com/papers/btech-1-sem-essetentials-of-communication-24001-dec-2013.html,https://www.mdustudy.com/papers/btech-1-sem-essetentials-of-communication-24001-dec-2013.pdf
BTECH-CIVIL-7-SEM-ESTIMATING-AND-COSTING-24513-DEC-2013,CIVIL,7,ESTIMATING AND COSTING,24513,DEC,2013,https://www.mdustudy.com/papers/btech-civil-7-sem-estimating-and-costing-24513-dec-2013.html,https://www.mdustudy.com/papers/btech-civil-7-sem-estimating-and-costing-24513-dec-2013.pdf
BTECH-ME-5-SEM-FLUID-MACHINE-24259-DEC-2013,ME,5,FLUID MACHINE,24259,DEC,2013,https://www.mdustudy.com/papers/btech-me-5-sem-fluid-machine-24259-dec-2013.html,https://www.mdustudy.com/papers/btech-me-5-sem-fluid-machine-24259-dec-2013.pdf
BTECH-ME-4-SEM-FLUID-MECHANICS-24172-MAY-2013,ME,4,FLUID MECHANICS,24172,MAY,2013,https://www.mdustudy.com/papers/btech-me-4-sem-fluid-mechanics-24172-may-2013.html,https://www.mdustudy.com/papers/btech-me-4-sem-fluid-mechanics-24172-may-2013.pdf
BTECH-CIVIL-3-SEM-FLUID-MECHANICS-1-2042-DEC-2013,CIVIL,3,FLUID MECHANICS 1,2042,DEC,2013,https://www.mdustudy.com/papers/btech-civil-3-sem-fluid-mechanics-1-2042-dec-2013.html,https://www.mdustudy.com/papers/btech-civil-3-sem-fluid-mechanics-1-2042-dec-2013.pdf
BTECH-CIVIL-3-SEM-FLUID-MECHANICS-1-24066-DEC-2013,CIVIL,3,FLUID MECHANICS 1,24066,DEC,2013,https://www.mdustudy.com/papers/btech-civil-3-sem-fluid-mechanics-1-24066-dec-2013.html,https://www.mdustudy.com/papers/btech-civil-3-sem-fluid-mechanics-1-24066-dec-2013.pdf
BTECH-CIVIL-4-SEM-FLUID-MECHANICS-2-24196-JUN-2013,CIVIL,4,FLUID MECHANICS 2,24196,JUN,2013,https://www.mdustudy.com/papers/btech-civil-4-sem-fluid-mechanics-2-24196-jun-2013.html,https://www.mdustudy.com/papers/btech-civil-4-sem-fluid-mechanics-2-24196-jun-2013.pdf
BTECH-CIVIL-4-SEM-FLUID-MECHANICS-2-24196-MAY-2013,CIVIL,4,FLUID MECHANICS 2,24196,MAY,2013,https://www.mdustudy.com/papers/btech-civil-4-sem-fluid-mechanics-2-24196-may-2013.html,https://www.mdustudy.com/papers/btech-civil-4-sem-fluid-mechanics-2-24196-may-2013.pdf
BTECH-1-SEM-FUNDAMENTALS-OF-COMPUTER-AND-PROGRAMMING-IN-C-24006-DEC-2013,COMMON/N/A,1,FUNDAMENTALS OF COMPUTER AND PROGRAMMING IN C,24006,DEC,2013,https://www.mdustudy.com/papers/btech-1-sem-fundamentals-of-computer-and-programming-in-c-24006-dec-2013.html,https://www.mdustudy.com/papers/btech-1-sem-fundamentals-of-computer-and-programming-in-c-24006-dec-2013.pdf
BTECH-1-SEM-FUNDAMENTALS-OF-COMPUTER-ENGINNERING-AND-PROGRAMMING-IN-C-1986-DEC-2013,COMMON/N/A,1,FUNDAMENTALS OF COMPUTER ENGINNERING AND PROGRAMMING IN C,1986,DEC,2013,https://www.mdustudy.com/papers/btech-1-sem-fundamentals-of-computer-enginnering-and-programming-in-c-1986-dec-2013.html,https://www.mdustudy.com/papers/btech-1-sem-fundamentals-of-computer-enginnering-and-programming-in-c-1986-dec-2013.pdf
BTECH-EE-3-SEM-FUNDAMENTALS-OF-MANAGEMENT-24023-DEC-2013,EE,3,FUNDAMENTALS OF MANAGEMENT,24023,DEC,2013,https://www.mdustudy.com/papers/btech-ee-3-sem-fundamentals-of-management-24023-dec-2013.html,https://www.mdustudy.com/papers/btech-ee-3-sem-fundamentals-of-management-24023-dec-2013.pdf
BTECH-CIVIL-7-SEM-GROUND-WATER-ENGINEERING-24516-DEC-2013,CIVIL,7,GROUND WATER ENGINEERING,24516,DEC,2013,https://www.mdustudy.com/papers/btech-civil-7-sem-ground-water-engineering-24516-dec-2013.html,https://www.mdustudy.com/papers/btech-civil-7-sem-ground-water-engineering-24516-dec-2013.pdf
BTECH-ME-6-SEM-HEAT-TRANSFER-24356-MAY-2013,ME,6,HEAT TRANSFER,24356,MAY,2013,https://www.mdustudy.com/papers/btech-me-6-sem-heat-transfer-24356-may-2013.html,https://www.mdustudy.com/papers/btech-me-6-sem-heat-transfer-24356-may-2013.pdf
BTECH-CIVIL-5-SEM-HYDROLOGY-24292-DEC-2013,CIVIL,5,HYDROLOGY,24292,DEC,2013,https://www.mdustudy.com/papers/btech-civil-5-sem-hydrology-24292-dec-2013.html,https://www.mdustudy.com/papers/btech-civil-5-sem-hydrology-24292-dec-2013.pdf
BTECH-CIVIL-7-SEM-HYDROPOWER-ENGINEERING-24515-DEC-2013,CIVIL,7,HYDROPOWER ENGINEERING,24515,DEC,2013,https://www.mdustudy.com/papers/btech-civil-7-sem-hydropower-engineering-24515-dec-2013.html,https://www.mdustudy.com/papers/btech-civil-7-sem-hydropower-engineering-24515-dec-2013.pdf
BTECH-ME-6-SEM-INDUSTRIAL-ENGINEERING-24359-MAY-2013,ME,6,INDUSTRIAL ENGINEERING,24359,MAY,2013,https://www.mdustudy.com/papers/btech-me-6-sem-industrial-engineering-24359-may-2013.html,https://www.mdustudy.com/papers/btech-me-6-sem-industrial-engineering-24359-may-2013.pdf
BTECH-ME-5-SEM-INTERNAL-CONFUSITON-ENGINE-AND-GAS-TURBINES-24260-DEC-2013,ME,5,INTERNAL CONFUSITON ENGINE AND GAS TURBINES,24260,DEC,2013,https://www.mdustudy.com/papers/btech-me-5-sem-internal-confusiton-engine-and-gas-turbines-24260-dec-2013.html,https://www.mdustudy.com/papers/btech-me-5-sem-internal-confusiton-engine-and-gas-turbines-24260-dec-2013.pdf
BTECH-ME-5-SEM-INTERNAL-CONFUSTION-ENGINE-AND-GAS-TURBINES-24260-DEC-2013,ME,5,INTERNAL CONFUSTION ENGINE AND GAS TURBINES,24260,DEC,2013,https://www.mdustudy.com/papers/btech-me-5-sem-internal-confustion-engine-and-gas-turbines-24260-dec-2013.html,https://www.mdustudy.com/papers/btech-me-5-sem-internal-confustion-engine-and-gas-turbines-24260-dec-2013.pdf
BTECH-CIVIL-7-SEM-IRRIGATION-ENGINEERING-2-24514-DEC-2013,CIVIL,7,IRRIGATION ENGINEERING 2,24514,DEC,2013,https://www.mdustudy.com/papers/btech-civil-7-sem-irrigation-engineering-2-24514-dec-2013.html,https://www.mdustudy.com/papers/btech-civil-7-sem-irrigation-engineering-2-24514-dec-2013.pdf
BTECH-ME-4-SEM-KINEMATICS-OF-MACHINE-24170-MAY-2013,ME,4,KINEMATICS OF MACHINE,24170,MAY,2013,https://www.mdustudy.com/papers/btech-me-4-sem-kinematics-of-machine-24170-may-2013.html,https://www.mdustudy.com/papers/btech-me-4-sem-kinematics-of-machine-24170-may-2013.pdf
BTECH-ME-4-SEM-MANUFACTURING-TECHNOLOGY-1-24169-MAY-2013,ME,4,MANUFACTURING TECHNOLOGY 1,24169,MAY,2013,https://www.mdustudy.com/papers/btech-me-4-sem-manufacturing-technology-1-24169-may-2013.html,https://www.mdustudy.com/papers/btech-me-4-sem-manufacturing-technology-1-24169-may-2013.pdf
BTECH-ME-5-SEM-MANUFACTURING-TECHNOLOGY-2-24261-DEC-2013,ME,5,MANUFACTURING TECHNOLOGY 2,24261,DEC,2013,https://www.mdustudy.com/papers/btech-me-5-sem-manufacturing-technology-2-24261-dec-2013.html,https://www.mdustudy.com/papers/btech-me-5-sem-manufacturing-technology-2-24261-dec-2013.pdf
BTECH-ME-3-SEM-MATERIAL-SCIENCE-24049-DEC-2013,ME,3,MATERIAL SCIENCE,24049,DEC,2013,https://www.mdustudy.com/papers/btech-me-3-sem-material-science-24049-dec-2013.html,https://www.mdustudy.com/papers/btech-me-3-sem-material-science-24049-dec-2013.pdf
BTECH-1-SEM-MATHEMATICS-1-1982-DEC-2013,COMMON/N/A,1,MATHEMATICS 1,1982,DEC,2013,https://www.mdustudy.com/papers/btech-1-sem-mathematics-1-1982-dec-2013.html,https://www.mdustudy.com/papers/btech-1-sem-mathematics-1-1982-dec-2013.pdf
BTECH-1-SEM-MATHEMATICS-1-24002-DEC-2013,COMMON/N/A,1,MATHEMATICS 1,24002,DEC,2013,https://www.mdustudy.com/papers/btech-1-sem-mathematics-1-24002-dec-2013.html,https://www.mdustudy.com/papers/btech-1-sem-mathematics-1-24002-dec-2013.pdf
BTECH-ECE-3-SEM-MATHEMATICS-3-2002-DEC-2013,ECE,3,MATHEMATICS 3,2002,DEC,2013,https://www.mdustudy.com/papers/btech-ece-3-sem-mathematics-3-2002-dec-2013.html,https://www.mdustudy.com/papers/btech-ece-3-sem-mathematics-3-2002-dec-2013.pdf
BTECH-EE-4-SEM-MATHEMATICS-3-24022-MAY-2013,EE,4,MATHEMATICS 3,24022,MAY,2013,https://www.mdustudy.com/papers/btech-ee-4-sem-mathematics-3-24022-may-2013.html,https://www.mdustudy.com/papers/btech-ee-4-sem-mathematics-3-24022-may-2013.pdf
BTECH-ME-7-SEM-MEANICAL-VIBRATION-24480-DEC-2013,ME,7,MEANICAL VIBRATION,24480,DEC,2013,https://www.mdustudy.com/papers/btech-me-7-sem-meanical-vibration-24480-dec-2013.html,https://www.mdustudy.com/papers/btech-me-7-sem-meanical-vibration-24480-dec-2013.pdf
BTECH-ME-5-SEM-MECHANICAL-MACHINE-DESIGN-1-24258-DEC-2013,ME,5,MECHANICAL MACHINE DESIGN 1,24258,DEC,2013,https://www.mdustudy.com/papers/btech-me-5-sem-mechanical-machine-design-1-24258-dec-2013.html,https://www.mdustudy.com/papers/btech-me-5-sem-mechanical-machine-design-1-24258-dec-2013.pdf
BTECH-EE-6-SEM-MICRO-CONTROLLER-AND-EMBEDDED-SYSTEM-24321-MAY-2013,EE,6,MICRO CONTROLLER AND EMBEDDED SYSTEM,24321,MAY,2013,https://www.mdustudy.com/papers/btech-ee-6-sem-micro-controller-and-embedded-system-24321-may-2013.html,https://www.mdustudy.com/papers/btech-ee-6-sem-micro-controller-and-embedded-system-24321-may-2013.pdf
BTECH-ECE-5-SEM-MICROPROCESSORS-AND-INTER-FACING-2206-DEC-2013,ECE,5,MICROPROCESSORS AND INTER FACING,2206,DEC,2013,https://www.mdustudy.com/papers/btech-ece-5-sem-microprocessors-and-inter-facing-2206-dec-2013.html,https://www.mdustudy.com/papers/btech-ece-5-sem-microprocessors-and-inter-facing-2206-dec-2013.pdf
BTECH-EE-5-SEM-MICROPROCESSORS-AND-INTERFACING-24230-DEC-2013,EE,5,MICROPROCESSORS AND INTERFACING,24230,DEC,2013,https://www.mdustudy.com/papers/btech-ee-5-sem-microprocessors-and-interfacing-24230-dec-2013.html,https://www.mdustudy.com/papers/btech-ee-5-sem-microprocessors-and-interfacing-24230-dec-2013.pdf
BTECH-ECE-6-SEM-MICROWAVE-AND-RADAR-ENGINEERING-2301-MAY-2013,ECE,6,MICROWAVE AND RADAR ENGINEERING,2301,MAY,2013,https://www.mdustudy.com/papers/btech-ece-6-sem-microwave-and-radar-engineering-2301-may-2013.html,https://www.mdustudy.com/papers/btech-ece-6-sem-microwave-and-radar-engineering-2301-may-2013.pdf
BTECH-ECE-8-SEM-MOBILE-COMMUNICATION-2732-DEC-2013,ECE,8,MOBILE COMMUNICATION,2732,DEC,2013,https://www.mdustudy.com/papers/btech-ece-8-sem-mobile-communication-2732-dec-2013.html,https://www.mdustudy.com/papers/btech-ece-8-sem-mobile-communication-2732-dec-2013.pdf
BTECH-CSE-5-SEM-MULTIMEDIA-TECHNOLOGIES-24166-DEC-2013,CSE,5,MULTIMEDIA TECHNOLOGIES,24166,DEC,2013,https://www.mdustudy.com/papers/btech-cse-5-sem-multimedia-technologies-24166-dec-2013.html,https://www.mdustudy.com/papers/btech-cse-5-sem-multimedia-technologies-24166-dec-2013.pdf
BTECH-ECE-3-SEM-NETWORK-THEORY-2004-DEC-2013,ECE,3,NETWORK THEORY,2004,DEC,2013,https://www.mdustudy.com/papers/btech-ece-3-sem-network-theory-2004-dec-2013.html,https://www.mdustudy.com/papers/btech-ece-3-sem-network-theory-2004-dec-2013.pdf
BTECH-EE-3-SEM-NETWORK-THEORY-24025-DEC-2013,EE,3,NETWORK THEORY,24025,DEC,2013,https://www.mdustudy.com/papers/btech-ee-3-sem-network-theory-24025-dec-2013.html,https://www.mdustudy.com/papers/btech-ee-3-sem-network-theory-24025-dec-2013.pdf
BTECH-CSE-7-SEM-NEURAL-NETWORKS-24489-DEC-2013,CSE,7,NEURAL NETWORKS,24489,DEC,2013,https://www.mdustudy.com/papers/btech-cse-7-sem-neural-networks-24489-dec-2013.html,https://www.mdustudy.com/papers/btech-cse-7-sem-neural-networks-24489-dec-2013.pdf
BTECH-CSE-7-SEM-NEURAL-NETWORKS-24489-MAY-2013,CSE,7,NEURAL NETWORKS,24489,MAY,2013,https://www.mdustudy.com/papers/btech-cse-7-sem-neural-networks-24489-may-2013.html,https://www.mdustudy.com/papers/btech-cse-7-sem-neural-networks-24489-may-2013.pdf
BTECH-CIVIL-5-SEM-NUMERICAL-METHODS-AND-COMPUTING-TECHNIQUES-2268-DEC-2013,CIVIL,5,NUMERICAL METHODS AND COMPUTING TECHNIQUES,2268,DEC,2013,https://www.mdustudy.com/papers/btech-civil-5-sem-numerical-methods-and-computing-techniques-2268-dec-2013.html,https://www.mdustudy.com/papers/btech-civil-5-sem-numerical-methods-and-computing-techniques-2268-dec-2013.pdf
BTECH-CIVIL-5-SEM-NUMERICAL-METHODS-AND-COMPUTING-TECHNIQUES-24291-DEC-2013,CIVIL,5,NUMERICAL METHODS AND COMPUTING TECHNIQUES,24291,DEC,2013,https://www.mdustudy.com/papers/btech-civil-5-sem-numerical-methods-and-computing-techniques-24291-dec-2013.html,https://www.mdustudy.com/papers/btech-civil-5-sem-numerical-methods-and-computing-techniques-24291-dec-2013.pdf
BTECH-CSE-4-SEM-OBJECT-ORIENTED-PROGRAMMING-USING-CPP-24164-MAY-2013,CSE,4,OBJECT ORIENTED PROGRAMMING USING CPP,24164,MAY,2013,https://www.mdustudy.com/papers/btech-cse-4-sem-object-oriented-programming-using-cpp-24164-may-2013.html,https://www.mdustudy.com/papers/btech-cse-4-sem-object-oriented-programming-using-cpp-24164-may-2013.pdf
BTECH-CSE-8-SEM-OBJECT-ORIENTED-SYSTEMS-DVELOPMENT-DEC-2013,CSE,8,OBJECT ORIENTED SYSTEMS DVELOPMENT,N/A,DEC,2013,https://www.mdustudy.com/papers/btech-cse-8-sem-object-oriented-systems-dvelopment-dec-2013.html,https://www.mdustudy.com/papers/btech-cse-8-sem-object-oriented-systems-dvelopment-dec-2013.pdf
BTECH-ME-7-SEM-OPERATION-RESEARCH-24478-DEC-2013,ME,7,OPERATION RESEARCH,24478,DEC,2013,https://www.mdustudy.com/papers/btech-me-7-sem-operation-research-24478-dec-2013.html,https://www.mdustudy.com/papers/btech-me-7-sem-operation-research-24478-dec-2013.pdf
BTECH-ECE-7-SEM-OPTICAL-COMMUNICATION-24443-DEC-2013,ECE,7,OPTICAL COMMUNICATION,24443,DEC,2013,https://www.mdustudy.com/papers/btech-ece-7-sem-optical-communication-24443-dec-2013.html,https://www.mdustudy.com/papers/btech-ece-7-sem-optical-communication-24443-dec-2013.pdf
BTECH-ECE-7-SEM-OPTICAL-COMMUNICATION-SYSTEM-DEC-2013,ECE,7,OPTICAL COMMUNICATION SYSTEM,N/A,DEC,2013,https://www.mdustudy.com/papers/btech-ece-7-sem-optical-communication-system-dec-2013.html,https://www.mdustudy.com/papers/btech-ece-7-sem-optical-communication-system-dec-2013.pdf
BTECH-1-SEM-PHYSICS-1-1983-DEC-2013,COMMON/N/A,1,PHYSICS 1,1983,DEC,2013,https://www.mdustudy.com/papers/btech-1-sem-physics-1-1983-dec-2013.html,https://www.mdustudy.com/papers/btech-1-sem-physics-1-1983-dec-2013.pdf
BTECH-1-SEM-PHYSICS-1-24003-DEC-2013,COMMON/N/A,1,PHYSICS 1,24003,DEC,2013,https://www.mdustudy.com/papers/btech-1-sem-physics-1-24003-dec-2013.html,https://www.mdustudy.com/papers/btech-1-sem-physics-1-24003-dec-2013.pdf
BTECH-EE-5-SEM-POWER-ELECTRONICS-24229-DEC-2013,EE,5,POWER ELECTRONICS,24229,DEC,2013,https://www.mdustudy.com/papers/btech-ee-5-sem-power-electronics-24229-dec-2013.html,https://www.mdustudy.com/papers/btech-ee-5-sem-power-electronics-24229-dec-2013.pdf
BTECH-ME-7-SEM-POWER-PLANT-ENGINEERING-24479-DEC-2013,ME,7,POWER PLANT ENGINEERING,24479,DEC,2013,https://www.mdustudy.com/papers/btech-me-7-sem-power-plant-engineering-24479-dec-2013.html,https://www.mdustudy.com/papers/btech-me-7-sem-power-plant-engineering-24479-dec-2013.pdf
BTECH-EE-5-SEM-POWER-SYSTEMS-1-24228-DEC-2013,EE,5,POWER SYSTEMS 1,24228,DEC,2013,https://www.mdustudy.com/papers/btech-ee-5-sem-power-systems-1-24228-dec-2013.html,https://www.mdustudy.com/papers/btech-ee-5-sem-power-systems-1-24228-dec-2013.pdf
BTECH-CSE-4-SEM-PROGRAMMING-LANGUAGE-24176-MAY-2013,CSE,4,PROGRAMMING LANGUAGE,24176,MAY,2013,https://www.mdustudy.com/papers/btech-cse-4-sem-programming-language-24176-may-2013.html,https://www.mdustudy.com/papers/btech-cse-4-sem-programming-language-24176-may-2013.pdf
BTECH-ME-7-SEM-QUALITY-ENGINEERING-24481-DEC-2013,ME,7,QUALITY ENGINEERING,24481,DEC,2013,https://www.mdustudy.com/papers/btech-me-7-sem-quality-engineering-24481-dec-2013.html,https://www.mdustudy.com/papers/btech-me-7-sem-quality-engineering-24481-dec-2013.pdf
BTECH-ME-7-SEM-REFRIGERATION-AND-AIR-CONDITIONING-24477-DEC-2013,ME,7,REFRIGERATION AND AIR CONDITIONING,24477,DEC,2013,https://www.mdustudy.com/papers/btech-me-7-sem-refrigeration-and-air-conditioning-24477-dec-2013.html,https://www.mdustudy.com/papers/btech-me-7-sem-refrigeration-and-air-conditioning-24477-dec-2013.pdf
BTECH-ECE-7-SEM-SATELLITE-COMMUNICATION-24441-MAY-2013,ECE,7,SATELLITE COMMUNICATION,24441,MAY,2013,https://www.mdustudy.com/papers/btech-ece-7-sem-satellite-communication-24441-may-2013.html,https://www.mdustudy.com/papers/btech-ece-7-sem-satellite-communication-24441-may-2013.pdf
BTECH-ECE-8-SEM-SATELLITE-COMMUNICATION-ENGINEERING-2602-DEC-2013,ECE,8,SATELLITE COMMUNICATION ENGINEERING,2602,DEC,2013,https://www.mdustudy.com/papers/btech-ece-8-sem-satellite-communication-engineering-2602-dec-2013.html,https://www.mdustudy.com/papers/btech-ece-8-sem-satellite-communication-engineering-2602-dec-2013.pdf
BTECH-ECE-7-SEM-SATTELITE-COMMUNICATION-24441-DEC-2013,ECE,7,SATTELITE COMMUNICATION,24441,DEC,2013,https://www.mdustudy.com/papers/btech-ece-7-sem-sattelite-communication-24441-dec-2013.html,https://www.mdustudy.com/papers/btech-ece-7-sem-sattelite-communication-24441-dec-2013.pdf
BTECH-ECE-4-SEM-SIGNALS-AND-SYSTEMS-24151-MAY-2013,ECE,4,SIGNALS AND SYSTEMS,24151,MAY,2013,https://www.mdustudy.com/papers/btech-ece-4-sem-signals-and-systems-24151-may-2013.html,https://www.mdustudy.com/papers/btech-ece-4-sem-signals-and-systems-24151-may-2013.pdf
BTECH-CIVIL-5-SEM-SOIL-MECHANICS-24290-DEC-2013,CIVIL,5,SOIL MECHANICS,24290,DEC,2013,https://www.mdustudy.com/papers/btech-civil-5-sem-soil-mechanics-24290-dec-2013.html,https://www.mdustudy.com/papers/btech-civil-5-sem-soil-mechanics-24290-dec-2013.pdf
BTECH-ME-4-SEM-STEAM-AND-POWER-GENERATION-24173-MAY-2013,ME,4,STEAM AND POWER GENERATION,24173,MAY,2013,https://www.mdustudy.com/papers/btech-me-4-sem-steam-and-power-generation-24173-may-2013.html,https://www.mdustudy.com/papers/btech-me-4-sem-steam-and-power-generation-24173-may-2013.pdf
BTECH-ME-7-SEM-STREANTH-OF-MATERIAL-2-24476-DEC-2013,ME,7,STREANTH OF MATERIAL 2,24476,DEC,2013,https://www.mdustudy.com/papers/btech-me-7-sem-streanth-of-material-2-24476-dec-2013.html,https://www.mdustudy.com/papers/btech-me-7-sem-streanth-of-material-2-24476-dec-2013.pdf
BTECH-ME-4-SEM-STRENGTH-OF-MATERIALS-1-24171-MAY-2013,ME,4,STRENGTH OF MATERIALS 1,24171,MAY,2013,https://www.mdustudy.com/papers/btech-me-4-sem-strength-of-materials-1-24171-may-2013.html,https://www.mdustudy.com/papers/btech-me-4-sem-strength-of-materials-1-24171-may-2013.pdf
BTECH-CIVIL-3-SEM-STRUCTURAL-ANALYSIS-1-2040-DEC-2013,CIVIL,3,STRUCTURAL ANALYSIS 1,2040,DEC,2013,https://www.mdustudy.com/papers/btech-civil-3-sem-structural-analysis-1-2040-dec-2013.html,https://www.mdustudy.com/papers/btech-civil-3-sem-structural-analysis-1-2040-dec-2013.pdf
BTECH-CIVIL-3-SEM-STRUCTURAL-ANALYSIS-1-24064-DEC-2013,CIVIL,3,STRUCTURAL ANALYSIS 1,24064,DEC,2013,https://www.mdustudy.com/papers/btech-civil-3-sem-structural-analysis-1-24064-dec-2013.html,https://www.mdustudy.com/papers/btech-civil-3-sem-structural-analysis-1-24064-dec-2013.pdf
BTECH-CIVIL-4-SEM-STRUCTURAL-ANALYSIS-2-24195-MAY-2013,CIVIL,4,STRUCTURAL ANALYSIS 2,24195,MAY,2013,https://www.mdustudy.com/papers/btech-civil-4-sem-structural-analysis-2-24195-may-2013.html,https://www.mdustudy.com/papers/btech-civil-4-sem-structural-analysis-2-24195-may-2013.pdf
BTECH-CIVIL-3-SEM-SURVEYING-1-24067-DEC-2013,CIVIL,3,SURVEYING 1,24067,DEC,2013,https://www.mdustudy.com/papers/btech-civil-3-sem-surveying-1-24067-dec-2013.html,https://www.mdustudy.com/papers/btech-civil-3-sem-surveying-1-24067-dec-2013.pdf
BTECH-CIVIL-4-SEM-SURVEYING-2-24198-MAY-2013,CIVIL,4,SURVEYING 2,24198,MAY,2013,https://www.mdustudy.com/papers/btech-civil-4-sem-surveying-2-24198-may-2013.html,https://www.mdustudy.com/papers/btech-civil-4-sem-surveying-2-24198-may-2013.pdf
